date,close_usd,high_usd,low_usd,open_usd,volume,usdinr,open_inr,high_inr,low_inr,close_inr,daily_return,price_range_inr,commodity,ticker,unit,sector
2010-05-14,3.122999906539917,3.2084999084472656,3.1059999465942383,3.2084999084472656,639,45.25,320.08,320.08,309.85,311.55,-0.023262375772016175,10.229999999999961,Copper,HG=F,₹/kg,Industrial metal
2010-05-17,2.9230000972747803,3.0999999046325684,2.9100000858306885,2.9230000972747803,1011,45.52799987792969,293.39,311.15,292.08,293.39,-0.058289199165463046,19.069999999999993,Copper,HG=F,₹/kg,Industrial metal
2010-05-18,3.0225000381469727,3.055000066757202,2.934999942779541,3.0225000381469727,336,45.560001373291016,303.59,306.85,294.8,303.59,0.0347660111114898,12.050000000000011,Copper,HG=F,₹/kg,Industrial metal
2010-05-19,2.950000047683716,2.991499900817871,2.9200000762939453,2.950000047683716,488,46.27299880981445,300.94,305.18,297.88,300.94,-0.008728877762772091,7.300000000000011,Copper,HG=F,₹/kg,Industrial metal
2010-05-20,2.935499906539917,3.0269999504089355,2.9000000953674316,3.0269999504089355,253,46.7400016784668,311.91,311.91,298.83,302.49,0.005150528344520566,13.080000000000041,Copper,HG=F,₹/kg,Industrial metal
2010-05-21,3.051500082015991,3.1005001068115234,2.9514999389648438,3.051500082015991,298,46.917999267578125,315.64,320.7,305.29,315.64,0.043472511487983034,15.409999999999968,Copper,HG=F,₹/kg,Industrial metal
2010-05-24,3.1364998817443848,3.1364998817443848,3.072499990463257,3.1364998817443848,391,46.810001373291016,323.68,323.68,317.08,323.68,0.025472056773539586,6.600000000000023,Copper,HG=F,₹/kg,Industrial metal
2010-05-25,3.0334999561309814,3.0810000896453857,3.006500005722046,3.0334999561309814,373,47.47999954223633,317.53,322.5,314.71,317.53,-0.019000247157686667,7.7900000000000205,Copper,HG=F,₹/kg,Industrial metal
2010-05-26,3.071500062942505,3.0899999141693115,3.072499990463257,3.0899999141693115,635,47.09999847412109,320.86,320.86,319.04,318.94,0.004440525304695742,1.8199999999999932,Copper,HG=F,₹/kg,Industrial metal
2010-05-27,3.1514999866485596,3.1635000705718994,3.0199999809265137,3.0399999618530273,1252,46.720001220703125,313.12,325.84,311.06,324.6,0.017746284567630388,14.779999999999973,Copper,HG=F,₹/kg,Industrial metal
2010-05-28,3.0969998836517334,3.1565001010894775,3.0954999923706055,3.137500047683716,524,46.29999923706055,320.26,322.2,315.97,316.12,-0.02612446087492304,6.229999999999961,Copper,HG=F,₹/kg,Industrial metal
2010-06-01,3.053999900817871,3.1040000915527344,3.0199999809265137,3.0999999046325684,434,47.08300018310547,321.78,322.2,313.48,317.01,0.0028153865620650365,8.71999999999997,Copper,HG=F,₹/kg,Industrial metal
2010-06-02,3.0320000648498535,3.057499885559082,2.9714999198913574,3.0320000648498535,387,46.79999923706055,312.83,315.46,306.59,312.83,-0.013185703921011926,8.870000000000005,Copper,HG=F,₹/kg,Industrial metal
2010-06-03,2.938499927520752,3.049499988555908,2.930999994277954,2.938499927520752,243,46.5,301.24,312.62,300.47,301.24,-0.037048876386535756,12.149999999999977,Copper,HG=F,₹/kg,Industrial metal
2010-06-04,2.8125,2.9595000743865967,2.7899999618530273,2.9595000743865967,291,46.86000061035156,305.74,305.74,288.23,290.56,-0.035453459035984625,17.50999999999999,Copper,HG=F,₹/kg,Industrial metal
2010-06-07,2.759000062942505,2.7799999713897705,2.7249999046325684,2.759000062942505,183,46.790000915527344,284.6,286.77,281.1,284.6,-0.020512114537444837,5.669999999999959,Copper,HG=F,₹/kg,Industrial metal
2010-06-08,2.7725000381469727,2.7980000972747803,2.743000030517578,2.7725000381469727,268,46.83000183105469,286.24,288.87,283.19,286.24,0.005762473647224153,5.680000000000007,Copper,HG=F,₹/kg,Industrial metal
2010-06-09,2.8424999713897705,2.8540000915527344,2.763000011444092,2.8424999713897705,291,46.810001373291016,293.34,294.53,285.14,293.34,0.024804359977641077,9.389999999999986,Copper,HG=F,₹/kg,Industrial metal
2010-06-10,2.8554999828338623,2.890000104904175,2.8424999713897705,2.8554999828338623,236,46.75,294.3,297.86,292.97,294.3,0.0032726528942526034,4.889999999999986,Copper,HG=F,₹/kg,Industrial metal
2010-06-11,2.8994998931884766,2.930000066757202,2.875999927520752,2.930000066757202,425,46.75,301.98,301.98,296.42,298.84,0.01542643560992163,5.560000000000002,Copper,HG=F,₹/kg,Industrial metal
2010-06-14,2.990000009536743,3.006999969482422,2.9700000286102295,2.990000009536743,253,46.400001525878906,305.86,307.6,303.81,305.86,0.02349083121402762,3.7900000000000205,Copper,HG=F,₹/kg,Industrial metal
2010-06-15,3.002500057220459,3.0225000381469727,2.9730000495910645,3.002500057220459,326,46.400001525878906,307.14,309.18,304.12,307.14,0.00418492120578029,5.060000000000002,Copper,HG=F,₹/kg,Industrial metal
2010-06-16,2.99399995803833,2.99399995803833,2.9600000381469727,2.99399995803833,229,46.40999984741211,306.34,306.34,302.86,306.34,-0.0026046753923292254,3.4799999999999613,Copper,HG=F,₹/kg,Industrial metal
2010-06-17,2.9024999141693115,2.9024999141693115,2.9024999141693115,2.9024999141693115,239,46.09000015258789,294.93,294.93,294.93,294.93,-0.03724619703597298,0.0,Copper,HG=F,₹/kg,Industrial metal
2010-06-18,2.88100004196167,2.887500047683716,2.8575000762939453,2.88100004196167,215,46.0099983215332,292.23,292.89,289.85,292.23,-0.009154714678059173,3.0399999999999636,Copper,HG=F,₹/kg,Industrial metal
2010-06-21,2.938999891281128,3.0209999084472656,2.930500030517578,2.938999891281128,197,45.65999984741211,295.85,304.1,294.99,295.85,0.01238750299421687,9.110000000000014,Copper,HG=F,₹/kg,Industrial metal
2010-06-22,2.990499973297119,2.990499973297119,2.927999973297119,2.990499973297119,452,46.02000045776367,303.41,303.41,297.06,303.41,0.025553489944228458,6.350000000000023,Copper,HG=F,₹/kg,Industrial metal
2010-06-23,2.934000015258789,2.934000015258789,2.934000015258789,2.934000015258789,279,46.150001525878906,298.51,298.51,298.51,298.51,-0.016149764345275486,0.0,Copper,HG=F,₹/kg,Industrial metal
2010-06-24,3.003000020980835,3.003000020980835,3.003000020980835,3.003000020980835,204,46.2599983215332,306.26,306.26,306.26,306.26,0.02596227932062578,0.0,Copper,HG=F,₹/kg,Industrial metal
2010-06-25,3.0929999351501465,3.0929999351501465,2.9700000286102295,3.0929999351501465,174,46.150001525878906,314.69,314.69,302.18,314.69,0.0275256318161039,12.509999999999991,Copper,HG=F,₹/kg,Industrial metal
2010-06-28,3.06850004196167,3.06850004196167,3.06850004196167,3.06850004196167,18038,46.09999847412109,311.86,311.86,311.86,311.86,-0.008992977215672493,0.0,Copper,HG=F,₹/kg,Industrial metal
2010-06-29,2.9154999256134033,3.0785000324249268,2.9100000858306885,3.075500011444092,10821,46.40999984741211,314.67,314.98,297.74,298.3,-0.04348104918873852,17.24000000000001,Copper,HG=F,₹/kg,Industrial metal
2010-06-30,2.936000108718872,2.9584999084472656,2.8575000762939453,2.9240000247955322,2958,46.400001525878906,299.11,302.64,292.31,300.34,0.0068387529332885055,10.329999999999984,Copper,HG=F,₹/kg,Industrial metal
2010-07-01,2.865000009536743,2.9195001125335693,2.8445000648498535,2.8965001106262207,1728,46.40999984741211,296.36,298.71,291.04,293.14,-0.023972830791769262,7.669999999999959,Copper,HG=F,₹/kg,Industrial metal
2010-07-02,2.9040000438690186,2.940000057220459,2.8884999752044678,2.9045000076293945,350,46.560001373291016,298.14,301.78,296.5,298.09,0.016886129494439572,5.279999999999973,Copper,HG=F,₹/kg,Industrial metal
2010-07-06,2.9600000381469727,3.0,2.9040000438690186,2.950000047683716,447,46.59999847412109,303.07,308.21,298.34,304.1,0.020161696132040774,9.870000000000005,Copper,HG=F,₹/kg,Industrial metal
